query,hospital_id,hospital_name,label,pred
Obstetrics And Gynaecology Rawalpindi,28,Prime Teaching Hospital,0,1
Obstetrics And Gynaecology Rawalpindi,29,Horizon,0,1
Obstetrics And Gynaecology Rawalpindi,30,Dr. Zia uddin Hospital,0,1
Urology Rawalpindi,1,Pak Emirates Military Hospital (PEMH),0,1
Urology Rawalpindi,2,MedAsk Tours,0,1
Urology Rawalpindi,3,Agha Khan University Hospital,0,1
Urology Rawalpindi,4,Shoukat Khanum M Hospital,0,1
Urology Rawalpindi,5,Shoukat Khanum M Hospital,0,1
Urology Rawalpindi,6,Shifa International,0,1
Urology Rawalpindi,7,E-Shifa,0,1
Urology Rawalpindi,8,All Medical Centre,0,1
Urology Rawalpindi,9,Quaid-e-Azam International Hospital,0,1
Urology Rawalpindi,10,Rehman Medical Institute,0,1
Urology Rawalpindi,11,Hameed Latif Hospital,0,1
Urology Rawalpindi,12,Hearts International,1,1
Urology Rawalpindi,13,Doctors Hospital,0,1
Urology Rawalpindi,14,Kulsum International Hospital,0,1
Urology Rawalpindi,15,Medikay Cardiac Center,0,1
Urology Rawalpindi,16,Bahria International Hospital,0,1
Urology Rawalpindi,17,MMC General Hospital,0,1
Urology Rawalpindi,18,Northwest General Hospital,0,1
Urology Rawalpindi,19,South City Hospital,0,1
Urology Rawalpindi,20,Tabba Heart Institute,0,1
Urology Rawalpindi,21,Irfan General Hospital,0,1
Urology Rawalpindi,22,Dr. Zia uddin Hospital,0,1
Urology Rawalpindi,23,Peshawar Institute of Medical Sciences,0,1
Urology Rawalpindi,24,Hair Transplant Institute,0,1
Urology Rawalpindi,25,Cosmetic Expert Clinic,0,1
Urology Rawalpindi,26,Concept Fertility Clinic,0,1
Urology Rawalpindi,27,NIBD & BMT,0,1
Urology Rawalpindi,28,Prime Teaching Hospital,0,1
Urology Rawalpindi,29,Horizon,0,1
Urology Rawalpindi,30,Dr. Zia uddin Hospital,0,1
Radiology Rawalpindi,1,Pak Emirates Military Hospital (PEMH),0,1
Radiology Rawalpindi,2,MedAsk Tours,0,1
Radiology Rawalpindi,3,Agha Khan University Hospital,0,1
Radiology Rawalpindi,4,Shoukat Khanum M Hospital,0,1
Radiology Rawalpindi,5,Shoukat Khanum M Hospital,0,1
Radiology Rawalpindi,6,Shifa International,0,1
Radiology Rawalpindi,7,E-Shifa,0,1
Radiology Rawalpindi,8,All Medical Centre,0,1
Radiology Rawalpindi,9,Quaid-e-Azam International Hospital,0,1
Radiology Rawalpindi,10,Rehman Medical Institute,0,1
Radiology Rawalpindi,11,Hameed Latif Hospital,0,1
Radiology Rawalpindi,12,Hearts International,1,1
Radiology Rawalpindi,13,Doctors Hospital,0,1
Radiology Rawalpindi,14,Kulsum International Hospital,0,1
Radiology Rawalpindi,15,Medikay Cardiac Center,0,1
Radiology Rawalpindi,16,Bahria International Hospital,0,1
Radiology Rawalpindi,17,MMC General Hospital,0,1
Radiology Rawalpindi,18,Northwest General Hospital,0,1
Radiology Rawalpindi,19,South City Hospital,0,1
Radiology Rawalpindi,20,Tabba Heart Institute,0,1
Radiology Rawalpindi,21,Irfan General Hospital,0,1
Radiology Rawalpindi,22,Dr. Zia uddin Hospital,0,1
Radiology Rawalpindi,23,Peshawar Institute of Medical Sciences,0,1
Radiology Rawalpindi,24,Hair Transplant Institute,0,1
Radiology Rawalpindi,25,Cosmetic Expert Clinic,0,1
Radiology Rawalpindi,26,Concept Fertility Clinic,0,1
Radiology Rawalpindi,27,NIBD & BMT,0,1
Radiology Rawalpindi,28,Prime Teaching Hospital,0,1
Radiology Rawalpindi,29,Horizon,0,1
Radiology Rawalpindi,30,Dr. Zia uddin Hospital,0,1
General Surgery Lahore,1,Pak Emirates Military Hospital (PEMH),0,1
General Surgery Lahore,2,MedAsk Tours,0,1
General Surgery Lahore,3,Agha Khan University Hospital,0,1
General Surgery Lahore,4,Shoukat Khanum M Hospital,0,1
General Surgery Lahore,5,Shoukat Khanum M Hospital,0,1
General Surgery Lahore,6,Shifa International,0,1
General Surgery Lahore,7,E-Shifa,0,1
General Surgery Lahore,8,All Medical Centre,0,1
General Surgery Lahore,9,Quaid-e-Azam International Hospital,0,1
General Surgery Lahore,10,Rehman Medical Institute,0,1
General Surgery Lahore,11,Hameed Latif Hospital,0,1
General Surgery Lahore,12,Hearts International,0,1
General Surgery Lahore,13,Doctors Hospital,1,1
General Surgery Lahore,14,Kulsum International Hospital,0,1
General Surgery Lahore,15,Medikay Cardiac Center,0,1
General Surgery Lahore,16,Bahria International Hospital,0,1
General Surgery Lahore,17,MMC General Hospital,0,1
General Surgery Lahore,18,Northwest General Hospital,0,1
General Surgery Lahore,19,South City Hospital,0,1
General Surgery Lahore,20,Tabba Heart Institute,0,1
General Surgery Lahore,21,Irfan General Hospital,0,1
General Surgery Lahore,22,Dr. Zia uddin Hospital,0,1
General Surgery Lahore,23,Peshawar Institute of Medical Sciences,0,1
General Surgery Lahore,24,Hair Transplant Institute,0,1
General Surgery Lahore,25,Cosmetic Expert Clinic,0,1
General Surgery Lahore,26,Concept Fertility Clinic,0,1
General Surgery Lahore,27,NIBD & BMT,0,1
General Surgery Lahore,28,Prime Teaching Hospital,0,1
General Surgery Lahore,29,Horizon,0,1
General Surgery Lahore,30,Dr. Zia uddin Hospital,0,1
Pulmonology Lahore,1,Pak Emirates Military Hospital (PEMH),0,1
Pulmonology Lahore,2,MedAsk Tours,0,1
Pulmonology Lahore,3,Agha Khan University Hospital,0,1
Pulmonology Lahore,4,Shoukat Khanum M Hospital,0,1
Pulmonology Lahore,5,Shoukat Khanum M Hospital,0,1
Pulmonology Lahore,6,Shifa International,0,1
Pulmonology Lahore,7,E-Shifa,0,1
Pulmonology Lahore,8,All Medical Centre,0,1
Pulmonology Lahore,9,Quaid-e-Azam International Hospital,0,1
Pulmonology Lahore,10,Rehman Medical Institute,0,1
Pulmonology Lahore,11,Hameed Latif Hospital,0,1
Pulmonology Lahore,12,Hearts International,0,1
Pulmonology Lahore,13,Doctors Hospital,1,1
Pulmonology Lahore,14,Kulsum International Hospital,0,1
Pulmonology Lahore,15,Medikay Cardiac Center,0,1
Pulmonology Lahore,16,Bahria International Hospital,0,1
Pulmonology Lahore,17,MMC General Hospital,0,1
Pulmonology Lahore,18,Northwest General Hospital,0,1
Pulmonology Lahore,19,South City Hospital,0,1
Pulmonology Lahore,20,Tabba Heart Institute,0,1
Pulmonology Lahore,21,Irfan General Hospital,0,1
Pulmonology Lahore,22,Dr. Zia uddin Hospital,0,1
Pulmonology Lahore,23,Peshawar Institute of Medical Sciences,0,1
Pulmonology Lahore,24,Hair Transplant Institute,0,1
Pulmonology Lahore,25,Cosmetic Expert Clinic,0,1
Pulmonology Lahore,26,Concept Fertility Clinic,0,1
Pulmonology Lahore,27,NIBD & BMT,0,1
Pulmonology Lahore,28,Prime Teaching Hospital,0,1
Pulmonology Lahore,29,Horizon,0,1
Pulmonology Lahore,30,Dr. Zia uddin Hospital,0,1
Gastroenterology Lahore,1,Pak Emirates Military Hospital (PEMH),0,1
Gastroenterology Lahore,2,MedAsk Tours,0,1
Gastroenterology Lahore,3,Agha Khan University Hospital,0,1
Gastroenterology Lahore,4,Shoukat Khanum M Hospital,0,1
Gastroenterology Lahore,5,Shoukat Khanum M Hospital,0,1
Gastroenterology Lahore,6,Shifa International,0,1
Gastroenterology Lahore,7,E-Shifa,0,1
Gastroenterology Lahore,8,All Medical Centre,0,1
Gastroenterology Lahore,9,Quaid-e-Azam International Hospital,0,1
Gastroenterology Lahore,10,Rehman Medical Institute,0,1
Gastroenterology Lahore,11,Hameed Latif Hospital,0,1
Gastroenterology Lahore,12,Hearts International,0,1
Gastroenterology Lahore,13,Doctors Hospital,0,1
Gastroenterology Lahore,14,Kulsum International Hospital,0,1
Gastroenterology Lahore,15,Medikay Cardiac Center,0,1
Gastroenterology Lahore,16,Bahria International Hospital,0,1
Gastroenterology Lahore,17,MMC General Hospital,0,1
Gastroenterology Lahore,18,Northwest General Hospital,0,1
Gastroenterology Lahore,19,South City Hospital,0,1
Gastroenterology Lahore,20,Tabba Heart Institute,0,1
Gastroenterology Lahore,21,Irfan General Hospital,0,1
Gastroenterology Lahore,22,Dr. Zia uddin Hospital,0,1
Gastroenterology Lahore,23,Peshawar Institute of Medical Sciences,0,1
Gastroenterology Lahore,24,Hair Transplant Institute,0,1
Gastroenterology Lahore,25,Cosmetic Expert Clinic,0,1
Gastroenterology Lahore,26,Concept Fertility Clinic,0,1
Gastroenterology Lahore,27,NIBD & BMT,0,1
Gastroenterology Lahore,28,Prime Teaching Hospital,0,1
Gastroenterology Lahore,29,Horizon,0,1
Gastroenterology Lahore,30,Dr. Zia uddin Hospital,0,1
Medicines Lahore,1,Pak Emirates Military Hospital (PEMH),0,1
Medicines Lahore,2,MedAsk Tours,0,1
Medicines Lahore,3,Agha Khan University Hospital,0,1
Medicines Lahore,4,Shoukat Khanum M Hospital,0,1
Medicines Lahore,5,Shoukat Khanum M Hospital,0,1
Medicines Lahore,6,Shifa International,0,1
Medicines Lahore,7,E-Shifa,0,1
Medicines Lahore,8,All Medical Centre,0,1
Medicines Lahore,9,Quaid-e-Azam International Hospital,0,1
Medicines Lahore,10,Rehman Medical Institute,0,1
Medicines Lahore,11,Hameed Latif Hospital,0,1
Medicines Lahore,12,Hearts International,0,1
Medicines Lahore,13,Doctors Hospital,1,1
Medicines Lahore,14,Kulsum International Hospital,0,1
Medicines Lahore,15,Medikay Cardiac Center,0,1
Medicines Lahore,16,Bahria International Hospital,0,1
Medicines Lahore,17,MMC General Hospital,0,1
Medicines Lahore,18,Northwest General Hospital,0,1
Medicines Lahore,19,South City Hospital,0,1
Medicines Lahore,20,Tabba Heart Institute,0,1
Medicines Lahore,21,Irfan General Hospital,0,1
Medicines Lahore,22,Dr. Zia uddin Hospital,0,1
Medicines Lahore,23,Peshawar Institute of Medical Sciences,0,1
Medicines Lahore,24,Hair Transplant Institute,0,1
Medicines Lahore,25,Cosmetic Expert Clinic,0,1
Medicines Lahore,26,Concept Fertility Clinic,0,1
Medicines Lahore,27,NIBD & BMT,0,1
Medicines Lahore,28,Prime Teaching Hospital,0,1
Medicines Lahore,29,Horizon,0,1
Medicines Lahore,30,Dr. Zia uddin Hospital,0,1
Pulmonology Islamabad,1,Pak Emirates Military Hospital (PEMH),0,1
Pulmonology Islamabad,2,MedAsk Tours,0,1
Pulmonology Islamabad,3,Agha Khan University Hospital,0,1
Pulmonology Islamabad,4,Shoukat Khanum M Hospital,0,1
Pulmonology Islamabad,5,Shoukat Khanum M Hospital,0,1
Pulmonology Islamabad,6,Shifa International,1,1
Pulmonology Islamabad,7,E-Shifa,1,1
Pulmonology Islamabad,8,All Medical Centre,0,1
Pulmonology Islamabad,9,Quaid-e-Azam International Hospital,0,1
Pulmonology Islamabad,10,Rehman Medical Institute,0,1
Pulmonology Islamabad,11,Hameed Latif Hospital,0,1
Pulmonology Islamabad,12,Hearts International,0,1
Pulmonology Islamabad,13,Doctors Hospital,0,1
Pulmonology Islamabad,14,Kulsum International Hospital,1,1
Pulmonology Islamabad,15,Medikay Cardiac Center,0,1
Pulmonology Islamabad,16,Bahria International Hospital,0,1
Pulmonology Islamabad,17,MMC General Hospital,0,1
Pulmonology Islamabad,18,Northwest General Hospital,0,1
Pulmonology Islamabad,19,South City Hospital,0,1
Pulmonology Islamabad,20,Tabba Heart Institute,0,1
Pulmonology Islamabad,21,Irfan General Hospital,0,1
Pulmonology Islamabad,22,Dr. Zia uddin Hospital,0,1
Pulmonology Islamabad,23,Peshawar Institute of Medical Sciences,0,1
Pulmonology Islamabad,24,Hair Transplant Institute,0,1
Pulmonology Islamabad,25,Cosmetic Expert Clinic,0,1
Pulmonology Islamabad,26,Concept Fertility Clinic,0,1
Pulmonology Islamabad,27,NIBD & BMT,0,1
Pulmonology Islamabad,28,Prime Teaching Hospital,0,1
Pulmonology Islamabad,29,Horizon,0,1
Pulmonology Islamabad,30,Dr. Zia uddin Hospital,0,1
Cardiology Transplant Lahore,1,Pak Emirates Military Hospital (PEMH),0,1
Cardiology Transplant Lahore,2,MedAsk Tours,0,1
Cardiology Transplant Lahore,3,Agha Khan University Hospital,0,1
Cardiology Transplant Lahore,4,Shoukat Khanum M Hospital,0,1
Cardiology Transplant Lahore,5,Shoukat Khanum M Hospital,0,1
Cardiology Transplant Lahore,6,Shifa International,0,1
Cardiology Transplant Lahore,7,E-Shifa,0,1
Cardiology Transplant Lahore,8,All Medical Centre,0,1
Cardiology Transplant Lahore,9,Quaid-e-Azam International Hospital,0,1
Cardiology Transplant Lahore,10,Rehman Medical Institute,0,1
Cardiology Transplant Lahore,11,Hameed Latif Hospital,0,1
Cardiology Transplant Lahore,12,Hearts International,0,1
Cardiology Transplant Lahore,13,Doctors Hospital,0,1
Cardiology Transplant Lahore,14,Kulsum International Hospital,0,1
Cardiology Transplant Lahore,15,Medikay Cardiac Center,0,1
Cardiology Transplant Lahore,16,Bahria International Hospital,1,1
Cardiology Transplant Lahore,17,MMC General Hospital,0,1
Cardiology Transplant Lahore,18,Northwest General Hospital,0,1
Cardiology Transplant Lahore,19,South City Hospital,0,1
Cardiology Transplant Lahore,20,Tabba Heart Institute,0,1
Cardiology Transplant Lahore,21,Irfan General Hospital,0,1
Cardiology Transplant Lahore,22,Dr. Zia uddin Hospital,0,1
Cardiology Transplant Lahore,23,Peshawar Institute of Medical Sciences,0,1
Cardiology Transplant Lahore,24,Hair Transplant Institute,0,1
Cardiology Transplant Lahore,25,Cosmetic Expert Clinic,0,1
Cardiology Transplant Lahore,26,Concept Fertility Clinic,0,1
Cardiology Transplant Lahore,27,NIBD & BMT,0,1
Cardiology Transplant Lahore,28,Prime Teaching Hospital,0,1
Cardiology Transplant Lahore,29,Horizon,0,1
Cardiology Transplant Lahore,30,Dr. Zia uddin Hospital,0,1
Orthopedics Lahore,1,Pak Emirates Military Hospital (PEMH),0,1
Orthopedics Lahore,2,MedAsk Tours,0,1
Orthopedics Lahore,3,Agha Khan University Hospital,0,1
Orthopedics Lahore,4,Shoukat Khanum M Hospital,0,1
Orthopedics Lahore,5,Shoukat Khanum M Hospital,0,1
Orthopedics Lahore,6,Shifa International,0,1
Orthopedics Lahore,7,E-Shifa,0,1
Orthopedics Lahore,8,All Medical Centre,0,1
Orthopedics Lahore,9,Quaid-e-Azam International Hospital,0,1
Orthopedics Lahore,10,Rehman Medical Institute,0,1
Orthopedics Lahore,11,Hameed Latif Hospital,1,1
Orthopedics Lahore,12,Hearts International,0,1
Orthopedics Lahore,13,Doctors Hospital,0,1
Orthopedics Lahore,14,Kulsum International Hospital,0,1
Orthopedics Lahore,15,Medikay Cardiac Center,0,1
Orthopedics Lahore,16,Bahria International Hospital,1,1
Orthopedics Lahore,17,MMC General Hospital,0,1
Orthopedics Lahore,18,Northwest General Hospital,0,1
Orthopedics Lahore,19,South City Hospital,0,1
Orthopedics Lahore,20,Tabba Heart Institute,0,1
Orthopedics Lahore,21,Irfan General Hospital,0,1
Orthopedics Lahore,22,Dr. Zia uddin Hospital,0,1
Orthopedics Lahore,23,Peshawar Institute of Medical Sciences,0,1
Orthopedics Lahore,24,Hair Transplant Institute,0,1
Orthopedics Lahore,25,Cosmetic Expert Clinic,0,1
Orthopedics Lahore,26,Concept Fertility Clinic,0,1
Orthopedics Lahore,27,NIBD & BMT,0,1
Orthopedics Lahore,28,Prime Teaching Hospital,0,1
Orthopedics Lahore,29,Horizon,0,1
Orthopedics Lahore,30,Dr. Zia uddin Hospital,0,1
Otolaryngology Lahore,1,Pak Emirates Military Hospital (PEMH),0,1
Otolaryngology Lahore,2,MedAsk Tours,0,1
Otolaryngology Lahore,3,Agha Khan University Hospital,0,1
Otolaryngology Lahore,4,Shoukat Khanum M Hospital,0,1
Otolaryngology Lahore,5,Shoukat Khanum M Hospital,0,1
Otolaryngology Lahore,6,Shifa International,0,1
Otolaryngology Lahore,7,E-Shifa,0,1
Otolaryngology Lahore,8,All Medical Centre,0,1
Otolaryngology Lahore,9,Quaid-e-Azam International Hospital,0,1
Otolaryngology Lahore,10,Rehman Medical Institute,0,1
Otolaryngology Lahore,11,Hameed Latif Hospital,0,1
Otolaryngology Lahore,12,Hearts International,0,1
Otolaryngology Lahore,13,Doctors Hospital,0,1
Otolaryngology Lahore,14,Kulsum International Hospital,0,1
Otolaryngology Lahore,15,Medikay Cardiac Center,0,1
Otolaryngology Lahore,16,Bahria International Hospital,0,1
Otolaryngology Lahore,17,MMC General Hospital,0,1
Otolaryngology Lahore,18,Northwest General Hospital,0,1
Otolaryngology Lahore,19,South City Hospital,0,1
Otolaryngology Lahore,20,Tabba Heart Institute,0,1
Otolaryngology Lahore,21,Irfan General Hospital,0,1
Otolaryngology Lahore,22,Dr. Zia uddin Hospital,0,1
Otolaryngology Lahore,23,Peshawar Institute of Medical Sciences,0,1
Otolaryngology Lahore,24,Hair Transplant Institute,0,1
Otolaryngology Lahore,25,Cosmetic Expert Clinic,0,1
Otolaryngology Lahore,26,Concept Fertility Clinic,0,1
Otolaryngology Lahore,27,NIBD & BMT,0,1
Otolaryngology Lahore,28,Prime Teaching Hospital,0,1
Otolaryngology Lahore,29,Horizon,0,1
Otolaryngology Lahore,30,Dr. Zia uddin Hospital,0,1
Orthopedics Peshawar,1,Pak Emirates Military Hospital (PEMH),0,1
Orthopedics Peshawar,2,MedAsk Tours,0,1
Orthopedics Peshawar,3,Agha Khan University Hospital,0,1
Orthopedics Peshawar,4,Shoukat Khanum M Hospital,0,1
Orthopedics Peshawar,5,Shoukat Khanum M Hospital,0,1
Orthopedics Peshawar,6,Shifa International,0,1
Orthopedics Peshawar,7,E-Shifa,0,1
Orthopedics Peshawar,8,All Medical Centre,0,1
Orthopedics Peshawar,9,Quaid-e-Azam International Hospital,0,1
Orthopedics Peshawar,10,Rehman Medical Institute,1,1
Orthopedics Peshawar,11,Hameed Latif Hospital,0,1
Orthopedics Peshawar,12,Hearts International,0,1
Orthopedics Peshawar,13,Doctors Hospital,0,1
Orthopedics Peshawar,14,Kulsum International Hospital,0,1
Orthopedics Peshawar,15,Medikay Cardiac Center,0,1
Orthopedics Peshawar,16,Bahria International Hospital,0,1
Orthopedics Peshawar,17,MMC General Hospital,1,1
Orthopedics Peshawar,18,Northwest General Hospital,0,1
Orthopedics Peshawar,19,South City Hospital,0,1
Orthopedics Peshawar,20,Tabba Heart Institute,0,1
Orthopedics Peshawar,21,Irfan General Hospital,1,1
Orthopedics Peshawar,22,Dr. Zia uddin Hospital,0,1
Orthopedics Peshawar,23,Peshawar Institute of Medical Sciences,0,1
Orthopedics Peshawar,24,Hair Transplant Institute,0,1
Orthopedics Peshawar,25,Cosmetic Expert Clinic,0,1
Orthopedics Peshawar,26,Concept Fertility Clinic,0,1
Orthopedics Peshawar,27,NIBD & BMT,0,1
Orthopedics Peshawar,28,Prime Teaching Hospital,0,1
Orthopedics Peshawar,29,Horizon,0,1
Orthopedics Peshawar,30,Dr. Zia uddin Hospital,0,1
Pediatrics Peshawar,1,Pak Emirates Military Hospital (PEMH),0,1
Pediatrics Peshawar,2,MedAsk Tours,0,1
Pediatrics Peshawar,3,Agha Khan University Hospital,0,1
Pediatrics Peshawar,4,Shoukat Khanum M Hospital,0,1
Pediatrics Peshawar,5,Shoukat Khanum M Hospital,0,1
Pediatrics Peshawar,6,Shifa International,0,1
Pediatrics Peshawar,7,E-Shifa,0,1
Pediatrics Peshawar,8,All Medical Centre,0,1
Pediatrics Peshawar,9,Quaid-e-Azam International Hospital,0,1
Pediatrics Peshawar,10,Rehman Medical Institute,0,1
Pediatrics Peshawar,11,Hameed Latif Hospital,0,1
Pediatrics Peshawar,12,Hearts International,0,1
Pediatrics Peshawar,13,Doctors Hospital,0,1
Pediatrics Peshawar,14,Kulsum International Hospital,0,1
Pediatrics Peshawar,15,Medikay Cardiac Center,0,1
Pediatrics Peshawar,16,Bahria International Hospital,0,1
Pediatrics Peshawar,17,MMC General Hospital,1,1
Pediatrics Peshawar,18,Northwest General Hospital,0,1
Pediatrics Peshawar,19,South City Hospital,0,1
Pediatrics Peshawar,20,Tabba Heart Institute,0,1
Pediatrics Peshawar,21,Irfan General Hospital,0,1
Pediatrics Peshawar,22,Dr. Zia uddin Hospital,0,1
Pediatrics Peshawar,23,Peshawar Institute of Medical Sciences,0,1
Pediatrics Peshawar,24,Hair Transplant Institute,0,1
Pediatrics Peshawar,25,Cosmetic Expert Clinic,0,1
Pediatrics Peshawar,26,Concept Fertility Clinic,0,1
Pediatrics Peshawar,27,NIBD & BMT,0,1
Pediatrics Peshawar,28,Prime Teaching Hospital,0,1
Pediatrics Peshawar,29,Horizon,0,1
Pediatrics Peshawar,30,Dr. Zia uddin Hospital,0,1
Urology Peshawar,1,Pak Emirates Military Hospital (PEMH),0,1
Urology Peshawar,2,MedAsk Tours,0,1
Urology Peshawar,3,Agha Khan University Hospital,0,1
Urology Peshawar,4,Shoukat Khanum M Hospital,0,1
Urology Peshawar,5,Shoukat Khanum M Hospital,0,1
Urology Peshawar,6,Shifa International,0,1
Urology Peshawar,7,E-Shifa,0,1
Urology Peshawar,8,All Medical Centre,0,1
Urology Peshawar,9,Quaid-e-Azam International Hospital,0,1
Urology Peshawar,10,Rehman Medical Institute,0,1
Urology Peshawar,11,Hameed Latif Hospital,0,1
Urology Peshawar,12,Hearts International,0,1
Urology Peshawar,13,Doctors Hospital,0,1
Urology Peshawar,14,Kulsum International Hospital,0,1
Urology Peshawar,15,Medikay Cardiac Center,0,1
Urology Peshawar,16,Bahria International Hospital,0,1
Urology Peshawar,17,MMC General Hospital,1,1
Urology Peshawar,18,Northwest General Hospital,0,1
Urology Peshawar,19,South City Hospital,0,1
Urology Peshawar,20,Tabba Heart Institute,0,1
Urology Peshawar,21,Irfan General Hospital,0,1
Urology Peshawar,22,Dr. Zia uddin Hospital,0,1
Urology Peshawar,23,Peshawar Institute of Medical Sciences,0,1
Urology Peshawar,24,Hair Transplant Institute,0,1
Urology Peshawar,25,Cosmetic Expert Clinic,0,1
Urology Peshawar,26,Concept Fertility Clinic,0,1
Urology Peshawar,27,NIBD & BMT,0,1
Urology Peshawar,28,Prime Teaching Hospital,1,1
Urology Peshawar,29,Horizon,0,1
Urology Peshawar,30,Dr. Zia uddin Hospital,0,1
Radiology Peshawar,1,Pak Emirates Military Hospital (PEMH),0,1
Radiology Peshawar,2,MedAsk Tours,0,1
Radiology Peshawar,3,Agha Khan University Hospital,0,1
Radiology Peshawar,4,Shoukat Khanum M Hospital,0,1
Radiology Peshawar,5,Shoukat Khanum M Hospital,0,1
Radiology Peshawar,6,Shifa International,0,1
Radiology Peshawar,7,E-Shifa,0,1
Radiology Peshawar,8,All Medical Centre,0,1
Radiology Peshawar,9,Quaid-e-Azam International Hospital,0,1
Radiology Peshawar,10,Rehman Medical Institute,0,1
Radiology Peshawar,11,Hameed Latif Hospital,0,1
Radiology Peshawar,12,Hearts International,0,1
Radiology Peshawar,13,Doctors Hospital,0,1
Radiology Peshawar,14,Kulsum International Hospital,0,1
Radiology Peshawar,15,Medikay Cardiac Center,0,1
Radiology Peshawar,16,Bahria International Hospital,0,1
Radiology Peshawar,17,MMC General Hospital,0,1
Radiology Peshawar,18,Northwest General Hospital,0,1
Radiology Peshawar,19,South City Hospital,0,1
Radiology Peshawar,20,Tabba Heart Institute,0,1
Radiology Peshawar,21,Irfan General Hospital,0,1
Radiology Peshawar,22,Dr. Zia uddin Hospital,0,1
Radiology Peshawar,23,Peshawar Institute of Medical Sciences,0,1
Radiology Peshawar,24,Hair Transplant Institute,0,1
Radiology Peshawar,25,Cosmetic Expert Clinic,0,1
Radiology Peshawar,26,Concept Fertility Clinic,0,1
Radiology Peshawar,27,NIBD & BMT,0,1
Radiology Peshawar,28,Prime Teaching Hospital,0,1
Radiology Peshawar,29,Horizon,0,1
Radiology Peshawar,30,Dr. Zia uddin Hospital,0,1
Pulmonology Peshawar,1,Pak Emirates Military Hospital (PEMH),0,1
Pulmonology Peshawar,2,MedAsk Tours,0,1
Pulmonology Peshawar,3,Agha Khan University Hospital,0,1
Pulmonology Peshawar,4,Shoukat Khanum M Hospital,0,1
Pulmonology Peshawar,5,Shoukat Khanum M Hospital,0,1
Pulmonology Peshawar,6,Shifa International,0,1
Pulmonology Peshawar,7,E-Shifa,0,1
Pulmonology Peshawar,8,All Medical Centre,0,1
Pulmonology Peshawar,9,Quaid-e-Azam International Hospital,0,1
Pulmonology Peshawar,10,Rehman Medical Institute,0,1
Pulmonology Peshawar,11,Hameed Latif Hospital,0,1
Pulmonology Peshawar,12,Hearts International,0,1
Pulmonology Peshawar,13,Doctors Hospital,0,1
Pulmonology Peshawar,14,Kulsum International Hospital,0,1
Pulmonology Peshawar,15,Medikay Cardiac Center,0,1
Pulmonology Peshawar,16,Bahria International Hospital,0,1
Pulmonology Peshawar,17,MMC General Hospital,0,1
Pulmonology Peshawar,18,Northwest General Hospital,1,1
Pulmonology Peshawar,19,South City Hospital,0,1
Pulmonology Peshawar,20,Tabba Heart Institute,0,1
Pulmonology Peshawar,21,Irfan General Hospital,0,1
Pulmonology Peshawar,22,Dr. Zia uddin Hospital,0,1
Pulmonology Peshawar,23,Peshawar Institute of Medical Sciences,0,1
Pulmonology Peshawar,24,Hair Transplant Institute,0,1
Pulmonology Peshawar,25,Cosmetic Expert Clinic,0,1
Pulmonology Peshawar,26,Concept Fertility Clinic,0,1
Pulmonology Peshawar,27,NIBD & BMT,0,1
Pulmonology Peshawar,28,Prime Teaching Hospital,0,1
Pulmonology Peshawar,29,Horizon,0,1
Pulmonology Peshawar,30,Dr. Zia uddin Hospital,0,1
Orthopedics Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Orthopedics Karachi,2,MedAsk Tours,0,1
Orthopedics Karachi,3,Agha Khan University Hospital,1,1
Orthopedics Karachi,4,Shoukat Khanum M Hospital,0,1
Orthopedics Karachi,5,Shoukat Khanum M Hospital,0,1
Orthopedics Karachi,6,Shifa International,0,1
Orthopedics Karachi,7,E-Shifa,0,1
Orthopedics Karachi,8,All Medical Centre,0,1
Orthopedics Karachi,9,Quaid-e-Azam International Hospital,0,1
Orthopedics Karachi,10,Rehman Medical Institute,0,1
Orthopedics Karachi,11,Hameed Latif Hospital,0,1
Orthopedics Karachi,12,Hearts International,0,1
Orthopedics Karachi,13,Doctors Hospital,0,1
Orthopedics Karachi,14,Kulsum International Hospital,0,1
Orthopedics Karachi,15,Medikay Cardiac Center,0,1
Orthopedics Karachi,16,Bahria International Hospital,0,1
Orthopedics Karachi,17,MMC General Hospital,0,1
Orthopedics Karachi,18,Northwest General Hospital,0,1
Orthopedics Karachi,19,South City Hospital,1,1
Orthopedics Karachi,20,Tabba Heart Institute,0,1
Orthopedics Karachi,21,Irfan General Hospital,0,1
Orthopedics Karachi,22,Dr. Zia uddin Hospital,1,1
Orthopedics Karachi,23,Peshawar Institute of Medical Sciences,0,1
Orthopedics Karachi,24,Hair Transplant Institute,0,1
Orthopedics Karachi,25,Cosmetic Expert Clinic,0,1
Orthopedics Karachi,26,Concept Fertility Clinic,0,1
Orthopedics Karachi,27,NIBD & BMT,0,1
Orthopedics Karachi,28,Prime Teaching Hospital,0,1
Orthopedics Karachi,29,Horizon,0,1
Orthopedics Karachi,30,Dr. Zia uddin Hospital,0,1
Obstetrics And Gynaecology Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Obstetrics And Gynaecology Karachi,2,MedAsk Tours,0,1
Obstetrics And Gynaecology Karachi,3,Agha Khan University Hospital,0,1
Obstetrics And Gynaecology Karachi,4,Shoukat Khanum M Hospital,0,1
Obstetrics And Gynaecology Karachi,5,Shoukat Khanum M Hospital,0,1
Obstetrics And Gynaecology Karachi,6,Shifa International,0,1
